video_path,label,total_blinks,blink_rate,avg_ear,ear_variance,yaw_variance,pitch_variance,yaw_angular_velocity,pitch_angular_velocity,mean_yaw,mean_pitch,duration,blink_frames_processed,headpose_frames_processed,blink_faces_detected,headpose_faces_detected,blink_success,headpose_success
07_09__walk_down_hall_angry__N9CWME71.mp4,fake,0,0.0,0.5167202572673175,0.01664256196635992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.333333333333332,3,0,3,0,True,False
07_14__exit_phone_room__P9QFO50U.mp4,fake,2,14.58227848101266,0.5956130547792211,0.002775909590677791,0.45809651771889837,0.3865413976424931,1.8647283621943784,2.6923934025782326,174.80157603488644,5.127582133453564,16.458333333333332,159,159,159,159,True,True
07_12__outside_talking_still_laughing__0VN0A2T3.mp4,fake,-1,-1.0,-1.0,-1.0,22.902259659416973,19.098494406334698,20.037295823109343,26.142972503355683,171.67171856354685,-4.437745392889822,25.541666666666668,0,543,0,543,False,True
07_21__exit_phone_room__K7KXUHMU.mp4,fake,0,0.0,0.44035223361032394,0.00047800390492778577,0.855524624921094,1.6214064240302193,2.3583144568275216,3.5180042528199307,173.9354564402655,4.003474449322319,16.791666666666668,166,166,166,166,True,True
07_14__talking_against_wall__P9QFO50U.mp4,fake,12,45.533596837944664,0.46609371022274676,0.01926764628118194,14.903225533683049,3.6172891449727693,9.91987449622541,7.126874457844812,170.17790773114027,-2.762188912177822,31.625,379,379,379,379,True,True
07_15__hugging_happy__9Z2MLKVX.mp4,fake,15,59.75103734439834,0.4901535164662027,0.03574803486599669,48.60585314950536,14.709944295437106,18.357197726128735,19.007030379401908,168.04922584418998,-31.972595906861113,30.125,357,357,357,357,True,True
07_20__talking_against_wall__KV6Q7D6C.mp4,fake,12,46.45161290322581,0.4410789966424582,0.01089903905728022,15.054210029563121,4.232894825825715,10.209170181755356,7.9414779754065075,169.85526768693407,-3.3110676038291955,31.0,372,372,372,372,True,True
07_20__outside_talking_pan_laughing__KV6Q7D6C.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.333333333333332,0,0,0,0,False,False
07_21__outside_talking_still_laughing__K7KXUHMU.mp4,fake,15,141.58273381294964,0.22447652476074711,0.0023418794948734125,32.386192871315465,8.969518865910286,16.672226108857075,13.567137533551428,170.90263414189553,-2.4061496912304148,34.75,151,151,151,151,True,True
07_21__talking_against_wall__MKU99DVX.mp4,fake,11,48.58895705521472,0.38017586307719947,0.006033561391141096,15.342154080029399,4.87162847148925,11.373939061654117,8.473344661663875,169.83447160286053,-3.0972727491933423,27.166666666666668,326,326,326,326,True,True
07_25__walk_down_hall_angry__PAE9HCA8.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,0,0,0,0,False,False
08_05__walk_down_hall_angry__FBICSP2C.mp4,fake,0,0.0,0.40922997359509905,0.002296551979662293,1.5553304889385395,3.891263596443002,20.141128156376226,29.897877490789014,177.01427505131633,4.208453862147362,11.5,8,20,8,20,True,True
07_26__walking_down_street_outside_angry__FGNGC2GT.mp4,fake,1,239.55637707948244,0.24794414486830382,0.006878807453320742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.541666666666668,6,0,6,0,True,False
07_26__walk_down_hall_angry__FGNGC2GT.mp4,fake,0,0.0,0.42938475515019386,0.007711787979147142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.625,7,0,7,0,True,False
08_28__outside_talking_pan_laughing__8BC35RFU.mp4,fake,14,73.09644670050761,0.31040855287574987,0.0054279194179321305,9.088079861250595,15.006832918332778,8.452103759491315,12.219792933909305,171.07802713002883,-0.73945397420981,24.625,274,274,274,274,True,True
07_27__walking_down_street_outside_angry__3RH5PR6S.mp4,fake,1,101.96891191709845,0.35862967571029064,0.023370810551725407,9.128714749727376,9.58049905146885,11.411735676149647,18.556310619377292,176.42380343961395,7.868606284252821,24.125,14,40,14,40,True,True
09_01__walk_down_hall_angry__6TSGVLHA.mp4,fake,0,0.0,0.523212555392249,0.019172140097910868,10.4807425472731,6.687559756879054,23.18278948971899,32.05225963313844,-174.3109253622674,20.685962014463673,13.958333333333334,6,16,6,16,True,True
09_02__walking_down_street_outside_angry__6KUOFMZW.mp4,fake,1,7.441860465116279,0.673953139701931,0.0006372098328077474,0.053915673428023954,0.12784518579024332,0.6311437678048606,1.4912539597229122,177.12609619691423,2.288997012212011,16.125,158,158,158,158,True,True
08_16__podium_speech_happy__8Q7JCS95.mp4,fake,16,43.02521008403362,0.44660236747093773,0.017746009737894527,2.310926977644231,3.0190509955048324,5.840358261973554,8.2454769585744,177.35120387641845,-0.6169486462812485,44.625,533,533,533,533,True,True
09_02__walk_down_hall_angry__6KUOFMZW.mp4,fake,0,0.0,0.7430942984472658,0.006185282919980629,11.63062227565817,1.1157026997972863,19.7889077541167,10.59225443888236,-173.52077804427256,22.40367490880261,12.791666666666666,3,19,3,19,True,True
09_02__walking_down_street_outside_angry__9TDCEK1Q.mp4,fake,1,159.24705882352941,0.25062194008688027,0.008082923577987502,1.522996942219775,20.992111649602265,11.4857119663828,30.474470474755222,-177.20727407360846,13.229096197505195,17.708333333333332,9,23,9,23,True,True
09_01__talking_against_wall__O8HNNX43.mp4,fake,13,38.4,0.3949943379639978,0.008860257830988934,1.0789585411571252,1.870851262950365,2.0534782035626,3.624212700137488,176.59389109006162,-1.314301714907483,40.625,487,487,487,487,True,True
09_03__kitchen_pan__8DTEGQ54.mp4,fake,9,39.09502262443439,0.4111321808709318,0.020045488972253906,1.5695094718217266,22.825520824729523,2.6275461965005595,5.641085822590296,-178.14057603291178,-10.07368573406423,27.625,330,330,330,330,True,True
09_07__kitchen_pan__N9CWME71.mp4,fake,3,13.170731707317072,0.5294027949038527,0.02070242520322853,1.5284066295937022,37.00720943020579,2.8382208778656377,8.02208912024698,-177.83058500874603,-11.203897868329776,27.333333333333332,326,326,326,326,True,True
09_13__kitchen_pan__21H6XSPE.mp4,fake,2,8.902627511591964,0.5653390755726109,0.01477454599427164,1.252385145498426,24.02740045358503,2.8713846793042976,7.01353559871859,-178.08623327021152,-12.113900835302237,26.958333333333332,320,320,320,320,True,True
09_03__talking_against_wall__8DTEGQ54.mp4,fake,11,32.49230769230769,0.2936900035563289,0.008767118265094022,1.0458875701343207,1.0957458736073513,2.177233219310954,2.96908729276083,176.1268642802927,-0.5723285433540792,40.625,487,487,487,487,True,True
09_13__outside_talking_pan_laughing__LPT427RY.mp4,fake,16,67.21357850070721,0.3855302882056205,0.02440521362239687,4.848210699937745,99.80982151532638,5.053550878355566,9.871864511053085,176.54088049873207,8.666451157729357,29.458333333333332,341,341,341,341,True,True
09_18__outside_talking_pan_laughing__3VP8836C.mp4,fake,26,106.08458390177353,0.2738423439833399,0.016139771743736705,5.380244033853967,98.33614401429291,5.65040058189721,8.495699987229345,175.68714848532287,8.83276898324585,30.541666666666668,352,352,352,352,True,True
09_20__kitchen_pan__98NUQ3E6.mp4,fake,3,13.251533742331288,0.5866744936255899,0.015440830995633308,2.0022960200536737,33.60873164842188,2.868232068834978,8.688461128933636,-177.74021810445848,-11.530530108162864,27.166666666666668,323,323,323,323,True,True
09_25__walking_down_street_outside_angry__5041ODBN.mp4,fake,1,158.8235294117647,0.4761446421041846,0.02976478738694517,1.9990817711631006,12.979114217946726,21.205189043262997,33.62908771055008,-176.43870754044534,17.656507776759835,17.0,9,22,9,22,True,True
09_26__walk_down_hall_angry__QSE5A0GF.mp4,fake,0,0.0,0.7331262377839535,0.01982770126722911,0.8505776953220815,1.7298352485764472,14.335510272407191,16.72343480456385,-175.32742392264234,24.254175262848182,14.0,4,16,4,16,True,True
09_20__podium_speech_happy__O5X0AWR9.mp4,fake,24,67.5659824046921,0.36818722941842646,0.014646254964484521,5.009304906714555,5.02067548716086,5.910062857178768,6.864843915510491,173.6010734644907,4.644900621351373,42.625,511,511,511,511,True,True
09_26__talking_against_wall__C3K20JOL.mp4,fake,13,38.4,0.6151013811571839,0.005604946925111423,1.174164939130958,1.0975600979854234,2.1119558041210302,2.9796260761932847,176.6003960817991,-0.24929594146507117,40.625,487,487,487,487,True,True
10_19__kitchen_still__IDX76N5R.mp4,fake,6,19.77116704805492,0.5411398623562994,0.005719229295784693,2.9538801510748147,6.77731019072941,3.602600844558817,8.28513572738425,-172.2562018177295,-14.678633049435819,36.416666666666664,437,437,437,437,True,True
10_22__kitchen_pan__EHARPYBT.mp4,fake,1,4.298507462686566,0.5918043390825021,0.003114355451090918,2.211647617299985,77.47365191221913,3.4052294056445866,9.280511860809593,-173.54537919895333,-20.941292481412994,27.916666666666668,334,334,334,334,True,True
09_20__talking_angry_couch__0IRM5ADD.mp4,fake,13,28.27794561933535,0.4936404618290786,0.012339854104007807,10.004731146306883,9.828513809043436,7.988030796485105,10.491001460443705,168.9569924649706,17.57364970129665,55.166666666666664,662,662,662,662,True,True
10_22__kitchen_still__EHARPYBT.mp4,fake,3,9.965397923875432,0.5760871170504533,0.003680807465995514,2.3367362519766637,9.08596762153506,3.481769208884693,8.044945706713984,-172.5447290308498,-14.632115498278301,36.125,433,433,433,433,True,True
